NU_ANO_CENSO|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|TP_ESCOLARIDADE|TP_NORMAL_MAGISTERIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|IN_COM_PEDAGOGICA_1|NU_ANO_INICIO_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|IN_COM_PEDAGOGICA_2|NU_ANO_INICIO_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|IN_COM_PEDAGOGICA_3|NU_ANO_INICIO_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|CO_IES_3|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|ID_TURMA|TP_TIPO_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_ENTIDADE|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|176187940570|7|1|1989|28|28|2|1|1|76|35|3543907|||1|0|||||||||3|0||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|1||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||11166939|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|122320914063|18|4|1984|33|33|2|1|1|76|35|3548708|||1|0|||||||||4|3|1|1|145F02|1|||2010|1|55|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166939|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118476728688|28|8|1975|41|42|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F15|1|||1998||9999999|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166939|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635438808|15|3|1964|53|53|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F02|1|||1997||9999999|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166939|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635921215|25|9|1984|32|33|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F14|1|||2008|2|1854|||||||||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166938|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635440209|30|7|1970|46|47|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F15|1|||1992|2|266|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166938|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|124007653169|14|10|1987|29|30|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||2012|1|7|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|123998120938|3|11|1968|48|49|2|2|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1988|1|56|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|123998121152|17|2|1969|48|48|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1989|1|7|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|125332435583|11|5|1969|48|48|1|1|1|76|35|3543907|||1|0|||||||||3|1||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||1|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|115139533382|30|8|1981|35|36|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F17|1|||2006||9999999|||||||||||||||||||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|115356348478|12|9|1994|22|23|2|1|1|76|35|3501608|||1|0|||||||||4|3|1|1|146F04|1|||2016||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|176187940570|7|1|1989|28|28|2|1|1|76|35|3543907|||1|0|||||||||3|0||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|1||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|122320914063|18|4|1984|33|33|2|1|1|76|35|3548708|||1|0|||||||||4|3|1|1|145F02|1|||2010|1|55|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635438808|15|3|1964|53|53|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F02|1|||1997||9999999|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166936|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635921215|25|9|1984|32|33|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F14|1|||2008|2|1854|||||||||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166935|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635440209|30|7|1970|46|47|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F15|1|||1992|2|266|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166935|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635440624|21|9|1964|52|53|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F11|1|||1998|2|266|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166935|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118635442325|17|10|1969|47|48|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F01|1|||1993|1|56|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166935|0|1|0|1|0|0|20||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|122473377919|8|1|1988|29|29|2|1|1|76|35|3538709|||1|0|||||||||4|3|1|1|145F11|1|||2010|2|266|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166156|0|1|0|1|0|0|21||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|125332787188|4|11|1981|35|36|2|1|1|76|42|4208203|||1|0|||||||||4|3|1|3|321C02|0|0||2004||9999999|||||||||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11166156|0|1|0|1|0|0|21||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|112939439914|28|5|1991|26|26|2|1|1|76|35|3503307|||1|0|||||||||4|3|1|1|145F18|1|||2016|1|56|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11166156|0|1|0|1|0|0|21||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|115178669010|1|8|1965|51|52|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||1989|1|56|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166156|0|1|0|1|0|0|21||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|115193562930|12|4|1974|43|43|2|1|1|76|35|3550308|||1|0|||||||||4|3|1|1|145F02|1|||1999||9999999|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166156|0|1|0|1|0|0|21||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|115193639231|3|8|1954|62|63|2|1|1|76|35|3548500|||1|0|||||||||4|3|1|9|999990|1|||1979||9999999|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166156|0|1|0|1|0|0|21||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|115179034590|20|10|1968|48|49|2|1|1|76|35|3543402|||1|0|||||||||4|3|1|1|146F02|1|||1996|2|517|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166156|0|1|0|1|0|0|21||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|115180314630|28|10|1978|38|39|1|1|1|76|35|3550308|||1|0|||||||||4|3|1|1|145F10|1|||2004||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166155|0|1|0|1|0|0|20||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|123344005480|15|8|1980|36|37|1|1|1|76|35|3543907|||1|0|||||||||3|3|2|1|145F24|1||2011|||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11166155|0|1|0|1|0|0|20||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|125332435583|11|5|1969|48|48|1|1|1|76|35|3543907|||1|0|||||||||3|1||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||1|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||11166938|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|115139533382|30|8|1981|35|36|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F17|1|||2006||9999999|||||||||||||||||||0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||11166938|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|115356348478|12|9|1994|22|23|2|1|1|76|35|3501608|||1|0|||||||||4|3|1|1|146F04|1|||2016||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166938|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|115193960404|5|8|1956|60|61|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F18|1|||1979|1|56|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||11166938|0|1|0|1|0|0|21||3|3506|35026|35114078|35|3543907|354390705|4|1|1|0||1|1|1|1|1|1|0|0
2017|118574648859|20|5|1967|50|50|2|1|1|76|35|3507704|||1|0|||||||||4|3|1|1|142P01|1|||2006|2|5369|1|1|146F04|1|||2015||9999999||||||||||0|0|0|0||0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|2|11166163|0|1|0|0|1|0|71||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|121657191787|7|11|1970|46|47|2|1|1|76|35|3548500|||1|0|||||||||4|3|1|1|145F01|1|||1995|1|56|||||||||||||||||||0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|11166163|0|1|0|0|1|0|71||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|121693227010|24|9|1984|32|33|1|1|1|76|35|3550308|||1|0|||||||||4|3|1|1|145F11|1|||2009|2|316|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11166163|0|1|0|0|1|0|71||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|122513277030|30|7|1963|53|54|1|1|1|76|35|3537305|||1|0|||||||||4|3|1|1|145F18|1|||1995|1|54|||||||||||||||||||0|1|1|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11166163|0|1|0|0|1|0|71||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|123339027365|3|10|1968|48|49|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F11|1|||1992|2|266|||||||||||||||||||0|0|0|0||1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|11166163|0|1|0|0|1|0|71||3|3506|35026|35049967|35|3543907|354390705|2|1|||||||||1|0|0
2017|115193690261|1|1|1969|48|48|2|1|1|76|35|3548906|||1|0|||||||||4|3|1|1|145F10|1|||1991||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183421|0|1|0|1|0|0|19||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115177836745|22|5|1982|35|35|2|1|1|76|35|3503208|||1|0|||||||||4|3|1|1|145F18|1|||2003|1|56|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115178301926|5|8|1965|51|52|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F02|1|||1993||9999999|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115194010868|3|10|1965|51|52|2|1|1|76|35|3537800|||1|0|||||||||4|3|1|1|145F17|1|||1996|2|1224|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115179272180|25|1|1963|54|54|2|1|1|76|35|3546603|||1|0|||||||||4|3|1|1|145F10|1|||1993|1|54|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115179696622|30|12|1951|65|66|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F10|1|||1991||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|122510080120|8|6|1969|47|48|2|1|1|76|35|3556206|||1|0|||||||||4|3|1|1|145F15|1|||1993|1|54|||||||||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115179695901|22|6|1968|48|49|2|1|1|76|35|3546702|||1|0|||||||||4|3|1|1|146F04|1|||1989||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|111505493780|9|12|1988|28|29|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|2|210A01|0|0||2010||9999999|||||||||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|120992619890|29|8|1975|41|42|2|3|1|76|35|3542602|||1|0|||||||||4|3|1|1|145F24|1|||2003||9999999|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183419|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115192822814|22|8|1981|35|36|1|3|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F15|1|||2005|1|56|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183418|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115177836745|22|5|1982|35|35|2|1|1|76|35|3503208|||1|0|||||||||4|3|1|1|145F18|1|||2003|1|56|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183418|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|115178301926|5|8|1965|51|52|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|145F02|1|||1993||9999999|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11183418|0|1|0|1|0|0|41||3|3506|35026|35909567|35|3543907|354390705|2|1|||||||||1|0|0
2017|125332494407|22|5|1983|34|34|1|1|1|76|50|5002704|||1|0|||||||||4|3|1|1|146F15|1|||2011||9999999|||||||||||||||||||||0||0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|11182538|0|1|0|1|0|0|17||3|3506|35026|35299662|35|3543907|354390705|3|1|||||||||1|0|0
2017|118574824924|1|1|1969|48|48|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|142P01|1|||2005|1|56|||||||||||||||||||||0||0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0||||0||1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|11182537|0|1|0|1|0|0|16||3|3506|35026|35299662|35|3543907|354390705|3|1|||||||||1|0|0
2017|118640584639|4|2|1970|47|47|2|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|142P01|1|||1999|1|56|||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182537|0|1|0|1|0|0|16||3|3506|35026|35299662|35|3543907|354390705|3|1|||||||||1|0|0
2017|123343522170|23|4|1988|29|29|1|1|1|76|35|3543907|||1|0|||||||||4|3|1|1|146F20|1|||2011|1|55|||||||||||||||||||||0||0|0|0|0|0|0|0|1|0|0|0|0|0|0||0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11182537|0|1|0|1|0|0|16||3|3506|35026|35299662|35|3543907|354390705|3|1|||||||||1|0|0
