NU_ANO_CENSO|ID_TURMA|NO_TURMA|TX_HR_INICIAL|TX_MI_INICIAL|NU_DURACAO_TURMA|NU_MATRICULAS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|TP_TIPO_TURMA|IN_MAIS_EDUCACAO|NU_DIAS_ATIVIDADE|IN_DIA_SEMANA_DOMINGO|IN_DIA_SEMANA_SEGUNDA|IN_DIA_SEMANA_TERCA|IN_DIA_SEMANA_QUARTA|IN_DIA_SEMANA_QUINTA|IN_DIA_SEMANA_SEXTA|IN_DIA_SEMANA_SABADO|CO_TIPO_ATIVIDADE_1|CO_TIPO_ATIVIDADE_2|CO_TIPO_ATIVIDADE_3|CO_TIPO_ATIVIDADE_4|CO_TIPO_ATIVIDADE_5|CO_TIPO_ATIVIDADE_6|IN_BRAILLE|IN_RECURSOS_BAIXA_VISAO|IN_PROCESSOS_MENTAIS|IN_ORIENTACAO_MOBILIDADE|IN_SINAIS|IN_COMUNICACAO_ALT_AUMENT|IN_ENRIQ_CURRICULAR|IN_SOROBAN|IN_INFORMATICA_ACESSIVEL|IN_PORT_ESCRITA|IN_AUTONOMIA_ESCOLAR|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|11180953|C01404212619480|13|0|270|24|1|0|1|0|0|17||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267296|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180954|C01405212619514|13|0|270|25|1|0|1|0|0|18||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267296|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180955|D01405212619522|13|0|270|26|1|0|1|0|0|18||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267296|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180956|E02602216013458|12|30|240|19|1|||||||4|0|5|0|1|1|1|1|1|0|12003|12007|21001|29999|13108|11011|||||||||||||||||||||||||||||||||||||||35267296|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180966|A01403212648588|7|0|270|22|1|0|1|0|0|16||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267302|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180967|B01403212648596|7|0|270|21|1|0|1|0|0|16||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267302|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180968|A01404212648620|7|0|270|25|1|0|1|0|0|17||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267302|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180969|A01405212648653|7|0|270|23|1|0|1|0|0|18||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267302|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180970|B01405212648661|7|0|270|24|1|0|1|0|0|18||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|0|0||0|0||||0||1|35267302|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180971|C01401212648539|13|0|270|22|1|0|1|0|0|14||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35267302|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11180972|C01402212648562|13|0|270|21|1|0|1|0|0|15||0|1|5|0|1|1|1|1|1|0||||||||||||||||||||1||0|1|0|0|0|0|0|1|1|0|0|0|0|0||0|0||||0||1|35267302|3|3506|35026|35|3543907|354390705|3|1|||||||||1|0|0
2017|11182759|10202212514848|7|0|320|29|1|0|1|0|0|26||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182760|10203212514855|7|0|320|37|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182761|20203212514863|7|0|320|38|1|0|1|0|0|27||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182762|11408212514756|7|0|320|36|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182763|21408212514764|7|0|320|36|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182764|31408212514772|7|0|320|35|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182765|11409212514780|7|0|320|34|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||1||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182766|21409212514798|7|0|320|33|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182767|31409212514806|7|0|320|33|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182768|41409212514814|7|0|320|31|1|0|1|0|0|41||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182769|11406212514871|12|30|320|33|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182770|21406212514889|12|30|320|33|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182771|31406212514897|12|30|320|34|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182772|41406212514905|12|30|320|33|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182773|51406212514913|12|30|320|32|1|0|1|0|0|19||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182774|11407212514921|12|30|320|33|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182775|21407212514939|12|30|320|31|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182776|31407212514947|12|30|320|32|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182777|41407212514954|12|30|320|31|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182778|51407212514962|12|30|320|29|1|0|1|0|0|20||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182779|41408212514970|12|30|320|37|1|0|1|0|0|21||0|1|5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182780|30201212514988|19|0|240|23|1|0|1|0|0|25||0|1|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11182781|10509212515001|19|0|240|30|1|0|0|1|0|71||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35435485|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199275|B00203214807877|7|0|320|29|1|0|1|0|0|27||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|1|1|1|1|1|0||1|1|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199276|A00203214807869|7|0|320|29|1|0|1|0|0|27||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|1|1|1|1|1|0||1|1|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199277|B00201214807836|7|0|320|30|1|0|1|0|0|25||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|1|1|1|1|1|0||1|1|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199278|C00203214807885|7|0|320|30|1|0|1|0|0|27||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|1|1|1|1|1|0||1|1|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199279|B00202214807851|7|0|320|30|1|0|1|0|0|26||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|1|1|1|1|1|0||1|1|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199280|A00202214807844|7|0|320|32|1|0|1|0|0|26||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|1|1|1|1|1|0||1|1|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199281|A01409214807802|7|0|320|32|1|0|1|0|0|41||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199282|B01409214807810|7|0|320|32|1|0|1|0|0|41||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199283|A01408214807786|7|0|320|32|1|0|1|0|0|21||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199284|B01408214807794|7|0|320|31|1|0|1|0|0|21||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199285|A01407214807760|7|0|320|32|1|0|1|0|0|20||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199274|A00201214807828|7|0|320|31|1|0|1|0|0|25||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|1|1|1|1|1|0||1|1|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199286|B01407214807778|7|0|320|32|1|0|1|0|0|20||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199287|A01406214807745|7|0|320|31|1|0|1|0|0|19||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199288|B01406214807752|7|0|320|32|1|0|1|0|0|19||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|0|0|0|0|1|1|1|1|0|0||0|0|0||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199289|A01401214807646|7|0|540|32|1|0|1|0|0|14||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199290|B01401214807653|7|0|540|32|1|0|1|0|0|14||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199291|A01403214807687|7|0|540|32|1|0|1|0|0|16||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199292|B01403214807695|7|0|540|32|1|0|1|0|0|16||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199293|A01402214807661|7|0|540|32|1|0|1|0|0|15||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199294|A01404214807703|7|0|540|33|1|0|1|0|0|17||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199295|B01404214807711|7|0|540|32|1|0|1|0|0|17||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199296|B01405214807737|7|0|540|33|1|0|1|0|0|18||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199297|A01405214807729|7|0|540|33|1|0|1|0|0|18||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199298|B01402214807679|7|0|540|32|1|0|1|0|0|15||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|0|0||0|1||||0||1|35114029|3|3506|35026|35|3543907|354390705|4|1|1|0||0|0|0|1|0|1|0|0
2017|11199299|A00201215553710|7|10|320|43|1|0|1|0|0|25||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|1||1|1|0||||0||0|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199307|A01402215553496|7|30|270|19|1|0|1|0|0|15||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199308|B01402215553504|7|30|270|20|1|0|1|0|0|15||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199309|A01403215553512|7|30|270|19|1|0|1|0|0|16||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199310|B01403215553520|7|30|270|20|1|0|1|0|0|16||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199311|A01404215553538|7|30|270|26|1|0|1|0|0|17||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199312|B01404215553546|7|30|270|27|1|0|1|0|0|17||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199313|A01405215553553|7|30|270|23|1|0|1|0|0|18||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199314|B01405215553561|7|30|270|22|1|0|1|0|0|18||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199315|A01406215553629|7|10|270|26|1|0|1|0|0|19||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|1|0|0|0|1|1|1|1|0|1||0|0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199316|B01406215553637|7|10|270|27|1|0|1|0|0|19||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|1|0|0|0|1|1|1|1|0|1||0|0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199317|C01406215553645|7|10|270|27|1|0|1|0|0|19||0||5|0|1|1|1|1|1|0||||||||||||||||||0|0|1|0|1|1|1|1|0|0|0|1|1|1|1|0|1||0|0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199300|A00202215553728|7|10|320|28|1|0|1|0|0|26||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|1||1|1|0||||0||0|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199301|A00203215553736|7|10|320|46|1|0|1|0|0|27||0||5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|1||1|1|0||||0||0|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199302|A00607215553421|7|30|270|9|1|0|1|0|0|1||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199303|A00601215553439|7|30|270|16|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199304|A00602215553447|7|30|270|20|1|0|1|0|0|2||0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||||||||35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199305|A01401215553470|7|30|270|15|1|0|1|0|0|14||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199306|B01401215553488|7|30|270|15|1|0|1|0|0|14||0||5|0|1|1|1|1|1|0||||||||||||||||||||1||1|1|1|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||1|35114066|3|3506|35026|35|3543907|354390705|4|1|4|0||1|0|0|0|0|1|0|0
2017|11199193|A00201214684300|7|0|285|40|1|0|1|0|0|25||0|0|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199194|B00201214684318|7|20|265|40|1|0|1|0|0|25||0|0|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|0|0|0|0|1|1|1|1|1|0||1|1|0||||0||0|35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199195|A00202214684326|7|20|265|40|1|0|1|0|0|26||0|0|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|0|1|1|1|1|0||1|1|0||||0||0|35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199196|B00202214684334|7|20|265|40|1|0|1|0|0|26||0|0|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|0|1|1|1|1|0||1|1|0||||0||0|35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199197|A00203214684342|7|20|265|40|1|0|1|0|0|27||0|0|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|0|1|1|1|1|0||1|1|0||||0||0|35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199198|B00203214684359|7|20|265|39|1|0|1|0|0|27||0|0|5|0|1|1|1|1|1|0||||||||||||||||||1|1|1|1||1|1|1|0|0|0|0|1|1|1|1|0||1|1|0||||0||0|35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199199|EN3503214684367|7|20|315|32|1|0|0|0|1|40|1006|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199200|EN3504214684375|7|20|315|29|1|0|0|0|1|64|1006|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
2017|11199201|EN3502214684425|13|0|310|33|1|0|0|0|1|40|1006|0||5|0|1|1|1|1|1|0|||||||||||||||||||||||||||||||||||||||1||||||35021817|3|3506|35026|35|3543907|354390705|2|1|||||||||1|0|0
